categoryA,categoryC,featureD,featureE,featureF,compositionC,unit
112,394,137.976565849012,17.870783996843997,0.0,23.86,0
12,394,137.976565849012,17.870783996843997,0.0,23.86,0
12,1057,137.976565849012,17.870783996843997,5.0,23.86,0
112,27,137.976565849012,17.870783996843997,9.0,23.86,0
79,27,137.976565849012,17.870783996843997,9.0,23.86,1
12,1104,122.299437237519,30.8319059046492,0.0,26.0,0
112,1104,122.299437237519,30.8319059046492,0.0,26.0,0
156,2007,122.299437237519,30.8319059046492,5.0,26.0,2
33,2007,122.299437237519,30.8319059046492,5.0,26.0,0
112,2007,122.299437237519,30.8319059046492,5.0,26.0,0
23,1073,122.299437237519,30.8319059046492,3.0,26.0,3
156,1073,122.299437237519,30.8319059046492,3.0,26.0,2
33,1073,122.299437237519,30.8319059046492,3.0,26.0,0
112,1073,122.299437237519,30.8319059046492,3.0,26.0,0
101,27,137.976565849012,17.870783996843997,9.0,23.86,12
112,27,137.976565849012,17.870783996843997,9.0,23.86,0
58,2007,122.299437237519,30.8319059046492,5.0,26.0,11
41,2007,122.299437237519,30.8319059046492,5.0,26.0,0
79,2007,122.299437237519,30.8319059046492,5.0,26.0,1
58,1073,122.299437237519,30.8319059046492,3.0,26.0,11
41,1073,122.299437237519,30.8319059046492,3.0,26.0,0
79,1073,122.299437237519,30.8319059046492,3.0,26.0,1
101,24,122.299437237519,30.8319059046492,0.0,26.0,12
23,24,122.299437237519,30.8319059046492,0.0,26.0,3
101,177,137.976565849012,17.870783996843997,6.0,23.86,12
101,2088,137.976565849012,17.870783996843997,0.0,23.86,12
112,2088,137.976565849012,17.870783996843997,0.0,23.86,0
145,1073,122.299437237519,30.8319059046492,3.0,26.0,18
49,1073,122.299437237519,30.8319059046492,3.0,26.0,13
1,24,122.299437237519,30.8319059046492,0.0,26.0,15
134,24,122.299437237519,30.8319059046492,0.0,26.0,17
123,24,122.299437237519,30.8319059046492,0.0,26.0,16
0,1392,122.299437237519,30.8319059046492,0.0,26.0,14
123,1392,122.299437237519,30.8319059046492,0.0,26.0,16
12,1948,122.299437237519,30.8319059046492,3.0,26.0,0
79,177,137.976565849012,17.870783996843997,6.0,23.86,1
123,1737,274.70898193692403,26.637510770071906,4.0,28.2,16
123,2034,274.70898193692403,26.637510770071906,18.0,28.2,16
145,1910,274.70898193692403,26.637510770071906,14.0,28.2,18
145,216,274.70898193692403,26.637510770071906,4.0,28.2,18
145,707,274.70898193692403,26.637510770071906,4.0,28.2,18
145,1474,274.70898193692403,26.637510770071906,4.0,28.2,18
78,1678,274.70898193692403,26.637510770071906,5.0,28.2,5
78,1665,274.70898193692403,26.637510770071906,7.0,28.2,5
145,847,274.70898193692403,26.637510770071906,14.0,28.2,18
145,1731,274.70898193692403,26.637510770071906,2.0,28.2,18
145,1552,274.70898193692403,26.637510770071906,4.0,28.2,18
145,1311,274.70898193692403,26.637510770071906,4.0,28.2,18
145,2102,274.70898193692403,26.637510770071906,7.0,28.2,18
145,469,274.70898193692403,26.637510770071906,84.0,28.2,18
145,1656,274.70898193692403,26.637510770071906,2.0,28.2,18
78,1544,274.70898193692403,26.637510770071906,6.0,28.2,5
78,1560,274.70898193692403,26.637510770071906,0.0,28.2,5
78,1841,274.70898193692403,26.637510770071906,2.0,28.2,5
78,1862,274.70898193692403,26.637510770071906,4.0,28.2,5
23,1392,122.299437237519,30.8319059046492,0.0,26.0,3
33,1392,122.299437237519,30.8319059046492,0.0,26.0,0
12,1392,122.299437237519,30.8319059046492,0.0,26.0,0
145,22,274.70898193692403,26.637510770071906,2.0,28.2,18
78,2005,122.299437237519,30.8319059046492,5.0,26.0,5
78,1788,274.70898193692403,26.637510770071906,0.0,28.2,5
78,2012,274.70898193692403,26.637510770071906,15.0,28.2,5
78,453,274.70898193692403,26.637510770071906,4.0,28.2,5
78,261,274.70898193692403,26.637510770071906,19.0,28.2,5
78,590,274.70898193692403,26.637510770071906,0.0,28.2,5
78,424,274.70898193692403,26.637510770071906,1.0,28.2,5
75,2147,122.299437237519,30.8319059046492,2.0,26.0,0
58,963,122.299437237519,30.8319059046492,5.0,26.0,11
79,963,122.299437237519,30.8319059046492,5.0,26.0,1
156,963,122.299437237519,30.8319059046492,5.0,26.0,2
75,2093,122.299437237519,30.8319059046492,1.0,26.0,0
33,908,122.299437237519,30.8319059046492,2.0,26.0,0
41,1227,122.299437237519,30.8319059046492,0.0,26.0,0
23,2147,122.299437237519,30.8319059046492,2.0,26.0,3
123,2147,122.299437237519,30.8319059046492,2.0,26.0,16
112,2147,122.299437237519,30.8319059046492,2.0,26.0,0
79,862,122.299437237519,30.8319059046492,0.0,26.0,1
134,862,122.299437237519,30.8319059046492,0.0,26.0,17
0,435,122.299437237519,30.8319059046492,0.0,26.0,14
1,435,122.299437237519,30.8319059046492,0.0,26.0,15
23,436,122.299437237519,30.8319059046492,4.0,26.0,3
1,2147,122.299437237519,30.8319059046492,2.0,26.0,15
49,2147,122.299437237519,30.8319059046492,2.0,26.0,13
1,963,122.299437237519,30.8319059046492,5.0,26.0,15
123,963,122.299437237519,30.8319059046492,5.0,26.0,16
33,963,122.299437237519,30.8319059046492,5.0,26.0,0
0,323,122.299437237519,30.8319059046492,0.0,26.0,14
75,323,122.299437237519,30.8319059046492,0.0,26.0,0
90,323,122.299437237519,30.8319059046492,0.0,26.0,1
101,1713,122.299437237519,30.8319059046492,0.0,26.0,12
156,1028,205.418372203713,13.359018817510336,6.0,15.4,2
49,963,122.299437237519,30.8319059046492,5.0,26.0,13
1,323,122.299437237519,30.8319059046492,0.0,26.0,15
12,323,122.299437237519,30.8319059046492,0.0,26.0,0
101,963,122.299437237519,30.8319059046492,3.0,26.0,12
41,963,122.299437237519,30.8319059046492,3.0,26.0,0
33,1713,122.299437237519,30.8319059046492,0.0,26.0,0
1,875,122.299437237519,30.8319059046492,0.0,26.0,15
145,1447,205.418372203713,13.359018817510336,6.0,15.4,18
79,1028,205.418372203713,13.359018817510336,6.0,15.4,1
101,1127,205.418372203713,13.359018817510336,0.0,15.4,12
145,1127,205.418372203713,13.359018817510336,0.0,15.4,18
1,1558,274.70898193692403,26.637510770071906,1.0,28.2,15
65,789,44.7230757742448,17.622537763760466,0.0,44.05,4
81,832,274.70898193692403,26.637510770071906,0.0,28.2,6
81,1781,274.70898193692403,26.637510770071906,4.0,28.2,6
81,1696,274.70898193692403,26.637510770071906,100.0,28.2,6
81,1940,274.70898193692403,26.637510770071906,4.0,28.2,6
81,1762,274.70898193692403,26.637510770071906,0.0,28.2,6
134,436,122.299437237519,30.8319059046492,4.0,26.0,17
112,436,122.299437237519,30.8319059046492,4.0,26.0,0
58,398,122.299437237519,30.8319059046492,0.0,26.0,11
79,398,122.299437237519,30.8319059046492,0.0,26.0,1
123,398,122.299437237519,30.8319059046492,0.0,26.0,16
49,398,122.299437237519,30.8319059046492,0.0,26.0,13
90,398,122.299437237519,30.8319059046492,0.0,26.0,1
0,161,122.299437237519,30.8319059046492,1.0,26.0,14
33,161,122.299437237519,30.8319059046492,1.0,26.0,0
90,1367,122.299437237519,30.8319059046492,0.0,26.0,1
101,1632,122.299437237519,30.8319059046492,6.0,26.0,12
23,1632,122.299437237519,30.8319059046492,6.0,26.0,3
112,1632,122.299437237519,30.8319059046492,6.0,26.0,0
0,942,122.299437237519,30.8319059046492,3.0,26.0,14
90,942,122.299437237519,30.8319059046492,3.0,26.0,1
75,942,122.299437237519,30.8319059046492,3.0,26.0,0
101,161,122.299437237519,30.8319059046492,1.0,26.0,12
1,1744,122.299437237519,30.8319059046492,4.0,26.0,15
134,1744,122.299437237519,30.8319059046492,4.0,26.0,17
101,942,122.299437237519,30.8319059046492,4.0,26.0,12
79,942,122.299437237519,30.8319059046492,3.0,26.0,1
156,942,122.299437237519,30.8319059046492,3.0,26.0,2
33,942,122.299437237519,30.8319059046492,3.0,26.0,0
112,942,122.299437237519,30.8319059046492,3.0,26.0,0
1,161,122.299437237519,30.8319059046492,1.0,26.0,15
23,1744,122.299437237519,30.8319059046492,4.0,26.0,3
2,942,122.299437237519,30.8319059046492,4.0,26.0,13
1,942,122.299437237519,30.8319059046492,4.0,26.0,15
79,2105,122.299437237519,30.8319059046492,1.0,26.0,1
12,2105,122.299437237519,30.8319059046492,1.0,26.0,0
112,2105,122.299437237519,30.8319059046492,1.0,26.0,0
134,247,122.299437237519,30.8319059046492,3.0,26.0,17
156,247,122.299437237519,30.8319059046492,3.0,26.0,2
80,340,122.299437237519,30.8319059046492,3.0,26.0,12
41,340,122.299437237519,30.8319059046492,3.0,26.0,0
79,340,122.299437237519,30.8319059046492,3.0,26.0,1
1,2105,122.299437237519,30.8319059046492,1.0,26.0,15
123,2105,122.299437237519,30.8319059046492,1.0,26.0,16
90,1963,122.299437237519,30.8319059046492,6.0,26.0,1
123,1799,122.299437237519,30.8319059046492,4.0,26.0,16
1,1736,122.299437237519,30.8319059046492,0.0,26.0,15
134,1736,122.299437237519,30.8319059046492,0.0,26.0,17
12,161,122.299437237519,30.8319059046492,1.0,26.0,0
78,1744,122.299437237519,30.8319059046492,4.0,26.0,5
156,1744,122.299437237519,30.8319059046492,4.0,26.0,2
145,1744,122.299437237519,30.8319059046492,4.0,26.0,18
49,1744,122.299437237519,30.8319059046492,4.0,26.0,13
112,1744,122.299437237519,30.8319059046492,4.0,26.0,0
90,1744,122.299437237519,30.8319059046492,4.0,26.0,1
123,1744,122.299437237519,30.8319059046492,4.0,26.0,16
0,942,122.299437237519,30.8319059046492,4.0,26.0,14
134,942,122.299437237519,30.8319059046492,4.0,26.0,17
33,942,122.299437237519,30.8319059046492,4.0,26.0,0
23,362,122.299437237519,30.8319059046492,0.0,26.0,3
49,362,122.299437237519,30.8319059046492,0.0,26.0,13
0,1963,122.299437237519,30.8319059046492,6.0,26.0,14
65,1963,122.299437237519,30.8319059046492,6.0,26.0,4
80,1799,122.299437237519,30.8319059046492,4.0,26.0,12
33,1799,122.299437237519,30.8319059046492,4.0,26.0,0
2,1736,122.299437237519,30.8319059046492,0.0,26.0,13
33,1736,122.299437237519,30.8319059046492,0.0,26.0,0
12,1736,122.299437237519,30.8319059046492,0.0,26.0,0
101,1605,122.299437237519,30.8319059046492,0.0,26.0,12
79,1605,122.299437237519,30.8319059046492,0.0,26.0,1
58,400,122.299437237519,30.8319059046492,0.0,26.0,11
41,400,122.299437237519,30.8319059046492,0.0,26.0,0
79,400,122.299437237519,30.8319059046492,0.0,26.0,1
0,1710,122.299437237519,30.8319059046492,3.0,26.0,14
90,1710,122.299437237519,30.8319059046492,3.0,26.0,1
156,102,122.299437237519,30.8319059046492,0.0,26.0,2
33,102,122.299437237519,30.8319059046492,0.0,26.0,0
0,102,122.299437237519,30.8319059046492,3.0,26.0,14
2,1545,122.299437237519,30.8319059046492,4.0,26.0,13
2,623,122.299437237519,30.8319059046492,0.0,26.0,13
90,1023,107.127966860564,28.413315299263893,2.0,18.5,1
2,833,122.299437237519,30.8319059046492,1.0,26.0,13
2,892,237.30759674834,38.767233989074136,4.0,17.7,13
112,1553,274.70898193692403,26.637510770071906,1.0,28.2,0
112,2016,274.70898193692403,26.637510770071906,1.0,28.2,0
112,1712,274.70898193692403,26.637510770071906,0.0,28.2,0
112,2163,274.70898193692403,26.637510770071906,5.0,28.2,0
112,2108,274.70898193692403,26.637510770071906,0.0,28.2,0
112,1558,274.70898193692403,26.637510770071906,1.0,28.2,0
123,1486,274.70898193692403,26.637510770071906,2.0,28.2,16
123,1636,274.70898193692403,26.637510770071906,1.0,28.2,16
123,1497,122.299437237519,30.8319059046492,84.0,26.0,16
123,1978,274.70898193692403,26.637510770071906,24.0,28.2,16
123,758,274.70898193692403,26.637510770071906,4.0,28.2,16
2,902,122.299437237519,30.8319059046492,2.0,26.0,13
2,1253,122.299437237519,30.8319059046492,7.0,26.0,13
2,1412,122.299437237519,30.8319059046492,3.0,26.0,13
2,1364,122.299437237519,30.8319059046492,0.0,26.0,13
2,1390,122.299437237519,30.8319059046492,3.0,26.0,13
2,1399,122.299437237519,30.8319059046492,1.0,26.0,13
2,1469,122.299437237519,30.8319059046492,0.0,26.0,13
2,1220,122.299437237519,30.8319059046492,0.0,26.0,13
79,171,122.299437237519,30.8319059046492,0.0,26.0,1
134,171,122.299437237519,30.8319059046492,0.0,26.0,17
75,171,122.299437237519,30.8319059046492,0.0,26.0,0
0,1577,122.299437237519,30.8319059046492,4.0,26.0,14
2,405,122.299437237519,30.8319059046492,1.0,26.0,13
2,491,122.299437237519,30.8319059046492,3.0,26.0,13
90,314,122.299437237519,30.8319059046492,3.0,26.0,1
79,617,122.299437237519,30.8319059046492,0.0,26.0,1
49,617,122.299437237519,30.8319059046492,0.0,26.0,13
112,617,122.299437237519,30.8319059046492,0.0,26.0,0
134,1489,122.299437237519,30.8319059046492,1.0,26.0,17
23,2051,122.299437237519,30.8319059046492,0.0,26.0,3
123,2051,122.299437237519,30.8319059046492,0.0,26.0,16
33,2051,122.299437237519,30.8319059046492,0.0,26.0,0
23,2013,122.299437237519,30.8319059046492,0.0,26.0,3
123,2013,122.299437237519,30.8319059046492,0.0,26.0,16
33,2013,122.299437237519,30.8319059046492,0.0,26.0,0
1,715,122.299437237519,30.8319059046492,1.0,26.0,15
2,683,122.299437237519,30.8319059046492,3.0,26.0,13
134,1007,107.127966860564,28.413315299263893,4.0,18.5,17
90,1007,107.127966860564,28.413315299263893,4.0,18.5,1
2,1809,122.299437237519,30.8319059046492,4.0,26.0,13
2,1573,122.299437237519,30.8319059046492,7.0,26.0,13
2,917,122.299437237519,30.8319059046492,0.0,26.0,13
2,241,122.299437237519,30.8319059046492,4.0,26.0,13
2,250,122.299437237519,30.8319059046492,2.0,26.0,13
156,1697,122.299437237519,30.8319059046492,0.0,26.0,2
2,777,122.299437237519,30.8319059046492,0.0,26.0,13
2,612,122.299437237519,30.8319059046492,0.0,26.0,13
2,1996,122.299437237519,30.8319059046492,0.0,26.0,13
2,974,122.299437237519,30.8319059046492,3.0,26.0,13
2,1051,122.299437237519,30.8319059046492,7.0,26.0,13
2,1393,122.299437237519,30.8319059046492,0.0,26.0,13
2,1425,122.299437237519,30.8319059046492,6.0,26.0,13
2,1411,122.299437237519,30.8319059046492,5.0,26.0,13
2,1170,122.299437237519,30.8319059046492,1.0,26.0,13
2,1243,122.299437237519,30.8319059046492,1.0,26.0,13
2,198,122.299437237519,30.8319059046492,1.0,26.0,13
2,1189,122.299437237519,30.8319059046492,4.0,26.0,13
101,160,122.299437237519,30.8319059046492,0.0,26.0,12
78,160,122.299437237519,30.8319059046492,0.0,26.0,5
156,160,122.299437237519,30.8319059046492,0.0,26.0,2
145,160,122.299437237519,30.8319059046492,0.0,26.0,18
90,845,122.299437237519,30.8319059046492,4.0,26.0,1
79,1593,122.299437237519,30.8319059046492,2.0,26.0,1
134,1593,122.299437237519,30.8319059046492,2.0,26.0,17
145,1593,122.299437237519,30.8319059046492,2.0,26.0,18
49,1593,122.299437237519,30.8319059046492,2.0,26.0,13
101,1633,122.299437237519,30.8319059046492,2.0,26.0,12
101,1894,122.299437237519,30.8319059046492,0.0,26.0,12
145,538,122.299437237519,30.8319059046492,5.0,26.0,18
101,51,122.299437237519,30.8319059046492,0.0,26.0,12
12,51,122.299437237519,30.8319059046492,0.0,26.0,0
112,51,122.299437237519,30.8319059046492,0.0,26.0,0
33,1922,122.299437237519,30.8319059046492,1.0,26.0,0
12,1922,122.299437237519,30.8319059046492,1.0,26.0,0
112,1922,122.299437237519,30.8319059046492,1.0,26.0,0
145,1538,122.299437237519,30.8319059046492,3.0,26.0,18
41,845,122.299437237519,30.8319059046492,4.0,26.0,0
0,845,122.299437237519,30.8319059046492,4.0,26.0,14
1,1593,122.299437237519,30.8319059046492,2.0,26.0,15
41,1633,122.299437237519,30.8319059046492,2.0,26.0,0
33,1633,122.299437237519,30.8319059046492,2.0,26.0,0
41,1894,122.299437237519,30.8319059046492,0.0,26.0,0
33,1894,122.299437237519,30.8319059046492,0.0,26.0,0
90,263,122.299437237519,30.8319059046492,4.0,26.0,1
90,783,122.299437237519,30.8319059046492,0.0,26.0,1
58,1230,122.299437237519,30.8319059046492,4.0,26.0,11
90,609,122.299437237519,30.8319059046492,5.0,26.0,1
0,1109,122.299437237519,30.8319059046492,0.0,26.0,14
134,845,122.299437237519,30.8319059046492,4.0,26.0,17
156,845,122.299437237519,30.8319059046492,4.0,26.0,2
41,1593,122.299437237519,30.8319059046492,2.0,26.0,0
33,1593,122.299437237519,30.8319059046492,2.0,26.0,0
0,1516,122.299437237519,30.8319059046492,6.0,26.0,14
101,1581,122.299437237519,30.8319059046492,2.0,26.0,12
90,1345,122.299437237519,30.8319059046492,0.0,26.0,1
90,1292,122.299437237519,30.8319059046492,0.0,26.0,1
49,51,122.299437237519,30.8319059046492,0.0,26.0,13
58,45,122.299437237519,30.8319059046492,1.0,26.0,11
80,45,122.299437237519,30.8319059046492,1.0,26.0,12
41,45,122.299437237519,30.8319059046492,1.0,26.0,0
79,45,122.299437237519,30.8319059046492,1.0,26.0,1
145,167,122.299437237519,30.8319059046492,1.0,26.0,18
23,1894,122.299437237519,30.8319059046492,0.0,26.0,3
0,1927,122.299437237519,30.8319059046492,1.0,26.0,14
23,845,122.299437237519,30.8319059046492,2.0,26.0,3
156,845,122.299437237519,30.8319059046492,2.0,26.0,2
33,845,122.299437237519,30.8319059046492,2.0,26.0,0
112,845,122.299437237519,30.8319059046492,2.0,26.0,0
49,1922,122.299437237519,30.8319059046492,1.0,26.0,13
90,1922,122.299437237519,30.8319059046492,1.0,26.0,1
0,45,122.299437237519,30.8319059046492,1.0,26.0,14
90,45,122.299437237519,30.8319059046492,1.0,26.0,1
79,167,122.299437237519,30.8319059046492,1.0,26.0,1
112,167,122.299437237519,30.8319059046492,1.0,26.0,0
156,1849,122.299437237519,30.8319059046492,0.0,26.0,2
33,1849,122.299437237519,30.8319059046492,0.0,26.0,0
12,1849,122.299437237519,30.8319059046492,0.0,26.0,0
112,1849,122.299437237519,30.8319059046492,0.0,26.0,0
2,1009,93.6771974435832,15.047884084971097,2.0,14.0,13
1,1009,93.6771974435832,15.047884084971097,2.0,14.0,15
78,1311,274.70898193692403,26.637510770071906,4.0,28.2,5
65,1311,274.70898193692403,26.637510770071906,4.0,28.2,4
79,1492,274.70898193692403,26.637510770071906,2.0,28.2,1
78,2102,274.70898193692403,26.637510770071906,7.0,28.2,5
156,2102,274.70898193692403,26.637510770071906,7.0,28.2,2
65,2102,274.70898193692403,26.637510770071906,7.0,28.2,4
1,311,122.299437237519,30.8319059046492,2.0,26.0,15
123,311,122.299437237519,30.8319059046492,2.0,26.0,16
0,488,122.299437237519,30.8319059046492,0.0,26.0,14
33,488,122.299437237519,30.8319059046492,0.0,26.0,0
123,488,122.299437237519,30.8319059046492,0.0,26.0,16
80,865,122.299437237519,30.8319059046492,4.0,26.0,12
156,865,122.299437237519,30.8319059046492,4.0,26.0,2
79,2172,122.299437237519,30.8319059046492,0.0,26.0,1
12,2172,122.299437237519,30.8319059046492,0.0,26.0,0
112,2172,122.299437237519,30.8319059046492,0.0,26.0,0
145,2142,122.299437237519,30.8319059046492,0.0,26.0,18
49,2142,122.299437237519,30.8319059046492,0.0,26.0,13
1,1989,122.299437237519,30.8319059046492,5.0,26.0,15
58,1830,122.299437237519,30.8319059046492,0.0,26.0,11
156,1830,122.299437237519,30.8319059046492,0.0,26.0,2
0,34,122.299437237519,30.8319059046492,1.0,26.0,14
145,1838,122.299437237519,30.8319059046492,1.0,26.0,18
75,1838,122.299437237519,30.8319059046492,1.0,26.0,0
2,1989,122.299437237519,30.8319059046492,2.0,26.0,13
1,1989,122.299437237519,30.8319059046492,2.0,26.0,15
49,1989,122.299437237519,30.8319059046492,2.0,26.0,13
1,1650,122.299437237519,30.8319059046492,5.0,26.0,15
41,526,122.299437237519,30.8319059046492,0.0,26.0,0
75,2142,122.299437237519,30.8319059046492,0.0,26.0,0
80,1874,122.299437237519,30.8319059046492,1.0,26.0,12
58,1874,122.299437237519,30.8319059046492,1.0,26.0,11
41,1874,122.299437237519,30.8319059046492,1.0,26.0,0
78,1874,122.299437237519,30.8319059046492,1.0,26.0,5
33,1874,122.299437237519,30.8319059046492,1.0,26.0,0
65,1874,122.299437237519,30.8319059046492,1.0,26.0,4
0,1849,122.299437237519,30.8319059046492,0.0,26.0,14
2,1849,122.299437237519,30.8319059046492,0.0,26.0,13
123,1849,122.299437237519,30.8319059046492,0.0,26.0,16
90,1961,122.299437237519,30.8319059046492,0.0,26.0,1
75,2078,93.6771974435832,15.047884084971097,0.0,14.0,0
12,575,93.6771974435832,15.047884084971097,6.0,14.0,0
0,1684,93.6771974435832,15.047884084971097,5.0,14.0,14
81,1684,93.6771974435832,15.047884084971097,5.0,14.0,6
75,1684,93.6771974435832,15.047884084971097,5.0,14.0,0
90,1684,93.6771974435832,15.047884084971097,5.0,14.0,1
156,73,93.6771974435832,15.047884084971097,2.0,14.0,2
33,73,93.6771974435832,15.047884084971097,2.0,14.0,0
123,73,93.6771974435832,15.047884084971097,2.0,14.0,16
101,1490,93.6771974435832,15.047884084971097,0.0,14.0,12
145,1490,93.6771974435832,15.047884084971097,0.0,14.0,18
75,1490,93.6771974435832,15.047884084971097,0.0,14.0,0
1,1874,122.299437237519,30.8319059046492,1.0,26.0,15
58,1961,122.299437237519,30.8319059046492,0.0,26.0,11
23,1961,122.299437237519,30.8319059046492,0.0,26.0,3
78,1961,122.299437237519,30.8319059046492,0.0,26.0,5
123,1961,122.299437237519,30.8319059046492,0.0,26.0,16
101,443,122.299437237519,30.8319059046492,1.0,26.0,12
