categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result,water_quality
catA_3,catC_962,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0493290864543227,Very Poor
catA_6,catC_962,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7541365380045493,Good
catA_12,catC_930,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1326663641950138,Very Poor
catA_19,catC_930,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.1454428023133706,Very Poor
catA_9,catC_930,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4892703862660944,Standard
catA_13,catC_930,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1003785135237518,Very Poor
catA_5,catC_930,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0987874839002954,Very Poor
catA_0,catC_670,122.299437237519,30.8319059046492,1.0,26.0,unit_5,0.0507436538352524,Very Poor
catA_18,catC_670,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.020525130691719,Very Poor
catA_20,catC_647,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.2160788406672823,Poor
catA_4,catC_2358,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.0015020376213217,Very Poor
catA_8,catC_2358,93.6771974435832,15.047884084971097,0.0,14.0,unit_9,0.0011813990752496,Very Poor
catA_9,catC_865,93.6771974435832,15.047884084971097,0.0,14.0,unit_10,0.5439914163090129,Standard
catA_13,catC_865,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0012546405030684,Very Poor
catA_10,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_4,4.80008797846358e-05,Very Poor
catA_8,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_9,0.0109041776715574,Very Poor
catA_15,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_4,0.0001694533185929,Very Poor
catA_3,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_1,0.1748687434371718,Very Poor
catA_6,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_7,0.5473741385748719,Standard
catA_8,catC_1260,122.299437237519,30.8319059046492,3.0,26.0,unit_9,0.0425610559263458,Very Poor
catA_18,catC_2645,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0318148344571558,Very Poor
catA_3,catC_2127,122.299437237519,30.8319059046492,6.0,26.0,unit_1,0.0125772908645432,Very Poor
catA_10,catC_1087,377.379590488771,24.6255027667738,5.0,40.14,unit_4,0.0393735080407397,Very Poor
catA_8,catC_1087,377.379590488771,24.6255027667738,5.0,40.14,unit_9,0.0027347215904075,Very Poor
catA_15,catC_1087,377.379590488771,24.6255027667738,5.0,40.14,unit_4,0.0216396136431654,Very Poor
catA_20,catC_1333,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0658755935194372,Very Poor
catA_14,catC_1333,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0110361997120994,Very Poor
catA_2,catC_1333,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0004919901995099,Very Poor
catA_20,catC_2225,122.299437237519,30.8319059046492,1.0,26.0,unit_3,0.1499897003134538,Very Poor
catA_11,catC_1335,122.299437237519,30.8319059046492,2.0,26.0,unit_0,0.1441269793166148,Very Poor
catA_2,catC_927,122.299437237519,30.8319059046492,3.0,26.0,unit_1,0.0052091144557227,Very Poor
catA_4,catC_78,122.299437237519,30.8319059046492,5.0,26.0,unit_3,0.0244622705315668,Very Poor
catA_6,catC_865,93.6771974435832,15.047884084971097,0.0,14.0,unit_7,0.6180873816070882,Good
catA_22,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_15,0.190712823742423,Very Poor
catA_4,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_3,0.0434646772249897,Very Poor
catA_9,catC_165,93.6771974435832,15.047884084971097,6.0,14.0,unit_10,0.5450643776824033,Standard
catA_22,catC_335,93.6771974435832,15.047884084971097,4.0,14.0,unit_15,0.2524010076359914,Poor
catA_4,catC_335,93.6771974435832,15.047884084971097,4.0,14.0,unit_3,0.1374012517552382,Very Poor
catA_2,catC_488,93.6771974435832,15.047884084971097,5.0,14.0,unit_1,0.0855862793139656,Very Poor
catA_7,catC_488,93.6771974435832,15.047884084971097,5.0,14.0,unit_8,0.5458339692176218,Standard
catA_20,catC_107,93.6771974435832,15.047884084971097,2.0,14.0,unit_3,0.0680208465655695,Very Poor
catA_14,catC_107,93.6771974435832,15.047884084971097,2.0,14.0,unit_0,0.0049761345556481,Very Poor
catA_14,catC_2847,122.299437237519,30.8319059046492,2.0,26.0,unit_0,0.0355329949238578,Very Poor
catA_4,catC_1702,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0228172389286952,Very Poor
catA_9,catC_1702,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.3648068669527897,Poor
catA_11,catC_1702,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0921030381089476,Very Poor
catA_16,catC_1260,122.299437237519,30.8319059046492,3.0,26.0,unit_2,0.0003127647437405,Very Poor
catA_15,catC_1260,122.299437237519,30.8319059046492,3.0,26.0,unit_4,0.0072443336289098,Very Poor
catA_3,catC_1260,122.299437237519,30.8319059046492,3.0,26.0,unit_1,0.0443122156107805,Very Poor
catA_6,catC_1260,122.299437237519,30.8319059046492,3.0,26.0,unit_7,0.7023050548256783,Good
catA_5,catC_2127,122.299437237519,30.8319059046492,6.0,26.0,unit_0,0.0726485339798469,Very Poor
catA_10,catC_2076,122.299437237519,30.8319059046492,4.0,26.0,unit_4,0.0554072317022484,Very Poor
catA_13,catC_2076,122.299437237519,30.8319059046492,4.0,26.0,unit_0,0.0633029774982953,Very Poor
catA_16,catC_1087,377.379590488771,24.6255027667738,5.0,40.14,unit_2,0.000239224908108,Very Poor
catA_6,catC_1744,122.299437237519,30.8319059046492,2.0,26.0,unit_7,0.7606137760124924,Good
catA_0,catC_707,122.299437237519,30.8319059046492,3.0,26.0,unit_5,0.1248095204782993,Very Poor
catA_10,catC_707,122.299437237519,30.8319059046492,3.0,26.0,unit_4,0.0115124493039218,Very Poor
catA_6,catC_707,122.299437237519,30.8319059046492,3.0,26.0,unit_7,0.7708184811759515,Good
catA_3,catC_1089,122.299437237519,30.8319059046492,2.0,26.0,unit_1,0.0095438151907595,Very Poor
catA_18,catC_406,122.299437237519,30.8319059046492,5.0,26.0,unit_0,0.0430250776573982,Very Poor
catA_4,catC_1209,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0165229288188662,Very Poor
catA_0,catC_235,122.299437237519,30.8319059046492,2.0,26.0,unit_5,0.0081103498494242,Very Poor
catA_10,catC_235,122.299437237519,30.8319059046492,2.0,26.0,unit_4,0.0156328856764476,Very Poor
catA_1,catC_235,122.299437237519,30.8319059046492,2.0,26.0,unit_6,0.0004208246442029,Very Poor
catA_11,catC_327,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.0204309114326842,Very Poor
catA_3,catC_327,122.299437237519,30.8319059046492,1.0,26.0,unit_1,0.0019600980049002,Very Poor
catA_10,catC_674,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0378946315734345,Very Poor
catA_11,catC_674,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0417434654140465,Very Poor
catA_18,catC_1744,122.299437237519,30.8319059046492,2.0,26.0,unit_0,0.0396072429729524,Very Poor
catA_12,catC_402,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1064633214833363,Very Poor
catA_11,catC_402,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0436466398969618,Very Poor
catA_5,catC_402,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0248834305629214,Very Poor
catA_7,catC_1841,93.6771974435832,15.047884084971097,1.0,14.0,unit_8,0.5431382138595671,Standard
catA_5,catC_1841,93.6771974435832,15.047884084971097,1.0,14.0,unit_0,0.0735752708538525,Very Poor
catA_18,catC_1226,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0245557390711417,Very Poor
catA_2,catC_1111,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0045428631431571,Very Poor
catA_1,catC_1027,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0003342211490384,Very Poor
catA_3,catC_1027,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0102438501925096,Very Poor
catA_13,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.1654952647927874,Very Poor
catA_38,catC_1160,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,1.7719379094541445e-05,Very Poor
catA_11,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.1859934843548753,Very Poor
catA_15,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_4,0.0330031580902235,Very Poor
catA_3,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_1,0.010827203360168,Very Poor
catA_10,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0439372682834125,Very Poor
catA_13,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0712835820895522,Very Poor
catA_3,catC_43,122.299437237519,30.8319059046492,1.0,26.0,unit_1,0.002776800840042,Very Poor
catA_2,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0055974518725936,Very Poor
catA_15,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0147381492772619,Very Poor
catA_50,catC_1160,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,3.533456198823493e-07,Very Poor
catA_82,catC_1160,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,7.088070605778357e-05,Very Poor
catA_2,catC_1160,93.6771974435832,15.047884084971097,0.0,14.0,unit_18,0.0,Very Poor
catA_2,catC_459,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0085632761638081,Very Poor
catA_20,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_3,0.2810252307988094,Poor
catA_14,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.0218955981513751,Very Poor
catA_2,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_1,0.0057611620581029,Very Poor
catA_1,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0002847327406431,Very Poor
catA_7,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5222963480633893,Standard
catA_15,catC_43,122.299437237519,30.8319059046492,1.0,26.0,unit_4,0.0299436841422822,Very Poor
catA_6,catC_43,122.299437237519,30.8319059046492,1.0,26.0,unit_7,0.6876226363852396,Good
catA_16,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_2,8.417103779859409e-05,Very Poor
catA_12,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0577664382814249,Very Poor
catA_14,catC_43,122.299437237519,30.8319059046492,3.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_6,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7744882370913537,Good
catA_4,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0321870354412214,Very Poor
catA_20,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.3056294653432714,Poor
catA_14,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0287142965376164,Very Poor
catA_2,catC_325,122.299437237519,30.8319059046492,1.0,26.0,unit_1,0.0137448792439622,Very Poor
catA_7,catC_325,122.299437237519,30.8319059046492,1.0,26.0,unit_8,0.5597283390333244,Standard
catA_15,catC_325,122.299437237519,30.8319059046492,1.0,26.0,unit_4,0.0165583426386953,Very Poor
catA_18,catC_325,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.0381986514129858,Very Poor
catA_64,catC_1298,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_65,catC_1298,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_58,catC_1298,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_40,catC_1298,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_68,catC_1298,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_38,catC_1298,93.6771974435832,15.047884084971097,0.0,14.0,unit_2,6.733661759356743e-05,Very Poor
catA_18,catC_1841,93.6771974435832,15.047884084971097,1.0,14.0,unit_0,0.0043851806955072,Very Poor
catA_20,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.207066614939352,Poor
catA_14,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.019117599818168,Very Poor
catA_0,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0537539354118689,Very Poor
catA_4,catC_43,122.299437237519,30.8319059046492,3.0,26.0,unit_3,0.0113731370441959,Very Poor
catA_5,catC_459,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1509393135843624,Very Poor
catA_4,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_3,0.0271087749896144,Very Poor
catA_12,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_11,0.0734882639084315,Very Poor
catA_5,catC_390,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.1640221228880975,Very Poor
catA_0,catC_43,122.299437237519,30.8319059046492,3.0,26.0,unit_5,0.0184255578582816,Very Poor
catA_7,catC_1066,93.6771974435832,15.047884084971097,0.0,14.0,unit_8,0.6237701043903733,Good
catA_9,catC_1066,93.6771974435832,15.047884084971097,0.0,14.0,unit_10,0.5208755364806866,Standard
catA_8,catC_1377,93.6771974435832,15.047884084971097,0.0,14.0,unit_9,0.0080321557817263,Very Poor
catA_2,catC_1354,44.7230757742448,17.622537763760466,0.0,44.05,unit_1,0.0062536506825341,Very Poor
catA_9,catC_1027,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4496781115879827,Standard
catA_5,catC_1027,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1227899083263883,Very Poor
catA_12,catC_459,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0560673324871784,Very Poor
catA_8,catC_459,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.003174792745938,Very Poor
catA_15,catC_459,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0271699277715442,Very Poor
catA_18,catC_459,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0246567467232366,Very Poor
catA_4,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0216013609319156,Very Poor
catA_11,catC_172,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0892294870823547,Very Poor
catA_12,catC_43,122.299437237519,30.8319059046492,3.0,26.0,unit_11,0.0297925006173867,Very Poor
catA_85,catC_719,93.6771974435832,15.047884084971097,8.0,14.0,unit_2,1.4165721591471917e-06,Very Poor
catA_79,catC_719,93.6771974435832,15.047884084971097,8.0,14.0,unit_2,1.4165721591471917e-06,Very Poor
catA_8,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0061232593035177,Very Poor
catA_3,catC_588,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0125772908645432,Very Poor
catA_9,catC_325,122.299437237519,30.8319059046492,1.0,26.0,unit_10,0.5605493562231759,Standard
catA_3,catC_721,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0061603080154007,Very Poor
catA_0,catC_1377,93.6771974435832,15.047884084971097,0.0,14.0,unit_5,0.0247065415411868,Very Poor
catA_102,catC_719,93.6771974435832,15.047884084971097,8.0,14.0,unit_2,1.4165721591471917e-06,Very Poor
catA_140,catC_719,93.6771974435832,15.047884084971097,8.0,14.0,unit_2,1.4165721591471917e-06,Very Poor
catA_135,catC_719,93.6771974435832,15.047884084971097,8.0,14.0,unit_2,1.4165721591471917e-06,Very Poor
catA_1,catC_2273,93.6771974435832,15.047884084971097,2.0,14.0,unit_6,3.658581202209783e-05,Very Poor
catA_17,catC_1354,44.7230757742448,17.622537763760466,0.0,44.05,unit_12,0.4015233662623782,Standard
catA_7,catC_2273,93.6771974435832,15.047884084971097,2.0,14.0,unit_8,0.6327289959564913,Good
catA_2,catC_2625,93.6771974435832,15.047884084971097,1.0,14.0,unit_1,0.0013860693034651,Very Poor
catA_8,catC_161,44.7230757742448,17.622537763760466,0.0,44.05,unit_9,0.0038078596986753,Very Poor
catA_2,catC_641,122.299437237519,30.8319059046492,1.0,26.0,unit_1,0.0012305873293664,Very Poor
catA_6,catC_99,122.299437237519,30.8319059046492,6.0,26.0,unit_7,0.833567573072614,Very Good
catA_4,catC_225,122.299437237519,30.8319059046492,1.0,26.0,unit_3,0.0180965492616841,Very Poor
catA_11,catC_225,122.299437237519,30.8319059046492,1.0,26.0,unit_0,0.0459410561406167,Very Poor
catA_0,catC_706,122.299437237519,30.8319059046492,6.0,26.0,unit_5,0.0138966074596988,Very Poor
catA_8,catC_706,122.299437237519,30.8319059046492,6.0,26.0,unit_9,0.0027127163352185,Very Poor
catA_3,catC_706,122.299437237519,30.8319059046492,6.0,26.0,unit_1,0.0055769408470423,Very Poor
catA_6,catC_1231,122.299437237519,30.8319059046492,3.0,26.0,unit_7,0.8560002715823065,Very Good
catA_3,catC_1237,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0021934476723836,Very Poor
catA_2,catC_391,93.6771974435832,15.047884084971097,4.0,14.0,unit_18,0.0,Very Poor
catA_14,catC_1009,93.6771974435832,15.047884084971097,16.0,14.0,unit_0,0.003333585877718,Very Poor
catA_8,catC_17,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0071754377626745,Very Poor
catA_18,catC_17,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0286041063716948,Very Poor
catA_12,catC_304,122.299437237519,30.8319059046492,1.0,26.0,unit_11,0.0968197402955415,Very Poor
catA_19,catC_304,122.299437237519,30.8319059046492,1.0,26.0,unit_13,0.2698673250335326,Poor
catA_117,catC_391,93.6771974435832,15.047884084971097,4.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_3,catC_391,93.6771974435832,15.047884084971097,4.0,14.0,unit_1,0.0068603430171508,Very Poor
catA_131,catC_391,93.6771974435832,15.047884084971097,4.0,14.0,unit_2,7.077544663039635e-07,Very Poor
catA_20,catC_1009,93.6771974435832,15.047884084971097,16.0,14.0,unit_3,0.1296301382561257,Very Poor
catA_30,catC_1010,137.657705257705,21.99909212365624,6.0,14.899999999999997,unit_2,7.077544663039635e-07,Very Poor
catA_5,catC_1323,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.400200015152663,Standard
catA_6,catC_1323,93.6771974435832,15.047884084971097,0.0,14.0,unit_7,0.5926265403808944,Standard
catA_22,catC_22,93.6771974435832,15.047884084971097,3.0,14.0,unit_15,0.447532079036448,Standard
catA_6,catC_2789,93.6771974435832,15.047884084971097,16.0,14.0,unit_7,0.8243201955392606,Very Good
catA_0,catC_2347,93.6771974435832,15.047884084971097,3.0,14.0,unit_5,0.0574608519043401,Very Poor
catA_10,catC_2347,93.6771974435832,15.047884084971097,3.0,14.0,unit_4,0.0233636418377792,Very Poor
catA_3,catC_1241,377.379590488771,24.6255027667738,4.0,40.14,unit_1,0.1738186909345467,Very Poor
catA_18,catC_1530,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0290779604515493,Very Poor
catA_3,catC_1212,93.6771974435832,15.047884084971097,0.0,14.0,unit_1,0.1350787539376969,Very Poor
catA_6,catC_2156,93.6771974435832,15.047884084971097,2.0,14.0,unit_7,0.4907831754761176,Standard
catA_6,catC_1124,93.6771974435832,15.047884084971097,9.0,14.0,unit_7,0.4398614930237296,Standard
catA_22,catC_1323,93.6771974435832,15.047884084971097,0.0,14.0,unit_15,0.3887959537117216,Poor
catA_0,catC_1323,93.6771974435832,15.047884084971097,0.0,14.0,unit_5,0.3091952076173604,Poor
catA_9,catC_1046,93.6771974435832,15.047884084971097,0.0,14.0,unit_10,0.5734978540772532,Standard
catA_5,catC_1046,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0386908099098416,Very Poor
catA_20,catC_585,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.0530004703523522,Very Poor
catA_5,catC_214,274.70898193692403,26.637510770071906,0.0,28.2,unit_0,0.0626320175770891,Very Poor
catA_5,catC_168,274.70898193692403,26.637510770071906,5.0,28.2,unit_0,0.045115539055989,Very Poor
catA_5,catC_791,274.70898193692403,26.637510770071906,4.0,28.2,unit_0,0.0183862413819228,Very Poor
catA_5,catC_324,274.70898193692403,26.637510770071906,5.0,28.2,unit_0,0.0558375634517766,Very Poor
catA_5,catC_160,274.70898193692403,26.637510770071906,4.0,28.2,unit_0,0.0172073641942571,Very Poor
catA_2,catC_1739,137.976565849012,17.870783996843997,3.0,23.86,unit_1,0.0067336646832341,Very Poor
catA_11,catC_1739,137.976565849012,17.870783996843997,3.0,23.86,unit_0,0.1187211152360027,Very Poor
catA_5,catC_1563,137.976565849012,17.870783996843997,2.0,23.86,unit_0,0.1635729979543904,Very Poor
catA_2,catC_1433,137.976565849012,17.870783996843997,0.0,23.86,unit_1,0.0031361568078403,Very Poor
catA_3,catC_2285,137.976565849012,17.870783996843997,5.0,23.86,unit_1,0.0096838221911095,Very Poor
catA_2,catC_1025,137.976565849012,17.870783996843997,9.0,23.86,unit_1,0.0075382709135456,Very Poor
catA_5,catC_1075,137.976565849012,17.870783996843997,1.0,23.86,unit_0,0.1325706492916129,Very Poor
catA_4,catC_1075,137.976565849012,17.870783996843997,1.0,23.86,unit_3,0.0213066182352517,Very Poor
catA_3,catC_1186,137.976565849012,17.870783996843997,6.0,23.86,unit_1,0.0360798039901995,Very Poor
catA_11,catC_874,137.976565849012,17.870783996843997,0.0,23.86,unit_0,0.128765209485567,Very Poor
